,asset,time,AdrActCnt,CapMVRVCur,CapMrktCurUSD,HashRate,NVTAdj,PriceUSD,SplyCur,TxCnt,TxTfrValAdjUSD,VelCur1yr
1833,eth,2021-01-07T00:00:00.000000000Z,657940,2.088183918,1.39322E+11,294.1053542,16.64622001,1220.214213,114177935.6,1298568,8369560162,14.15675954
1834,eth,2021-01-08T00:00:00.000000000Z,625529,2.057813705,1.39301E+11,302.3302373,15.46819501,1219.880721,114192161.8,1288953,9005628432,14.22185432
1835,eth,2021-01-09T00:00:00.000000000Z,611577,2.118496135,1.4698E+11,298.7398483,23.80469202,1286.970223,114206184.1,1231759,6174411252,14.26679379
1836,eth,2021-01-10T00:00:00.000000000Z,616425,2.071606986,1.44539E+11,305.5288939,25.39002464,1265.436268,114220324.6,1210603,5692729462,14.30593955
1837,eth,2021-01-11T00:00:00.000000000Z,639488,1.864197779,1.23705E+11,307.7129342,12.6616226,1082.905686,114234491.3,1280285,9770089036,14.40106571
1838,eth,2021-01-12T00:00:00.000000000Z,560453,1.814492546,1.18686E+11,310.908479,17.86610061,1038.839418,114248690,1165508,6643085983,14.46843409
1839,eth,2021-01-13T00:00:00.000000000Z,544429,1.926038627,1.2888E+11,312.0737119,20.47886121,1127.926763,114262915.5,1126532,6293328476,14.50497273
1840,eth,2021-01-14T00:00:00.000000000Z,569395,2.027927432,1.38574E+11,312.6184522,12.50538402,1212.619222,114276871.9,1184604,11081173614,14.58741283
1841,eth,2021-01-15T00:00:00.000000000Z,585278,1.95826952,1.33452E+11,313.0208085,19.33444131,1167.646851,114291124.3,1227187,6902277093,14.6397118
1842,eth,2021-01-16T00:00:00.000000000Z,574479,2.03267794,1.40768E+11,318.3359741,21.4639917,1231.509948,114305252.2,1193339,6558335335,14.69562069
1843,eth,2021-01-17T00:00:00.000000000Z,548825,2.03701604,1.4199E+11,309.4131227,31.72002052,1242.049241,114319365.6,1133096,4476361585,14.72227567
1844,eth,2021-01-18T00:00:00.000000000Z,556477,2.030049374,1.43163E+11,313.1189109,28.32998841,1252.156445,114333529.2,1217953,5053424780,14.75618041
1845,eth,2021-01-19T00:00:00.000000000Z,601608,2.098613639,1.58496E+11,316.7036038,13.74677396,1386.085404,114347720.6,1252236,11529665570,14.8469088
1846,eth,2021-01-20T00:00:00.000000000Z,565812,2.047366056,1.56427E+11,325.2030435,15.96653548,1367.82304,114361957.5,1213930,9797173623,14.91316597
1847,eth,2021-01-21T00:00:00.000000000Z,540817,1.803680899,1.29553E+11,319.2218369,16.58495772,1132.694432,114376045.2,1178190,7811482655,14.98550652
1848,eth,2021-01-22T00:00:00.000000000Z,532996,1.910604321,1.41314E+11,321.7399201,15.12747843,1235.372048,114390180.4,1182794,9341572162,15.06313939
1849,eth,2021-01-23T00:00:00.000000000Z,513611,1.902623421,1.41033E+11,329.0923715,24.32637335,1232.761748,114404388.7,1140666,5797549525,15.11111427
1850,eth,2021-01-24T00:00:00.000000000Z,514920,2.077209003,1.58725E+11,328.4641629,22.85350106,1387.230296,114418543.8,1117744,6945319666,15.17032126
1851,eth,2021-01-25T00:00:00.000000000Z,545218,1.977749983,1.51693E+11,334.4809496,17.47738826,1325.607594,114432747.6,1207263,8679381438,15.24656662
1852,eth,2021-01-26T00:00:00.000000000Z,561114,2.000675963,1.55859E+11,334.6409546,17.97592506,1361.849003,114446973.1,1194595,8670457610,15.31128782
1853,eth,2021-01-27T00:00:00.000000000Z,502562,1.862320295,1.42611E+11,342.214671,19.9107911,1245.938151,114461023.4,1140980,7162515802,15.36704495
1854,eth,2021-01-28T00:00:00.000000000Z,554632,1.928132688,1.536E+11,337.0054294,21.11261515,1341.774703,114475238.6,1190834,7275270176,15.42483006
1855,eth,2021-01-29T00:00:00.000000000Z,629038,1.955598721,1.58386E+11,331.5454921,16.0799629,1383.408895,114489319.7,1293963,9849869943,15.48789216
1856,eth,2021-01-30T00:00:00.000000000Z,602899,1.948224917,1.57999E+11,329.1345033,21.92299463,1379.868542,114503294.1,1218241,7207021491,15.53049109
1857,eth,2021-01-31T00:00:00.000000000Z,571050,1.880859384,1.50859E+11,341.8247279,22.79149673,1317.346364,114517705.9,1244924,6619112610,15.5813124
1858,eth,2021-02-01T00:00:00.000000000Z,577465,1.929326106,1.56904E+11,346.6046925,25.95911011,1369.954994,114531902.5,1300451,6044257720,15.617583
1859,eth,2021-02-02T00:00:00.000000000Z,606118,2.053380275,1.74588E+11,346.3735497,16.32402399,1524.168252,114546110.6,1302891,10695129171,15.68406754
1860,eth,2021-02-03T00:00:00.000000000Z,631087,2.134676473,1.90115E+11,342.3268046,20.55018489,1659.520054,114560300.8,1314906,9251260642,15.72641527
1861,eth,2021-02-04T00:00:00.000000000Z,636305,2.049668029,1.84281E+11,350.2653574,9.56555597,1608.397524,114574593,1309863,19265110383,15.87431814
1862,eth,2021-02-05T00:00:00.000000000Z,608627,2.130622765,1.97147E+11,351.1025171,20.11559446,1720.478466,114588700.3,1316904,9800724092,15.91432968
1863,eth,2021-02-06T00:00:00.000000000Z,631036,2.068896618,1.92958E+11,353.8795865,19.62379409,1683.707794,114602911.8,1227828,9832849597,15.9624674
1864,eth,2021-02-07T00:00:00.000000000Z,617266,2.005056426,1.85226E+11,365.9783537,24.85669872,1616.042662,114617257.7,1230638,7451769048,16.00565602
1865,eth,2021-02-08T00:00:00.000000000Z,628030,2.093427384,1.99865E+11,363.476337,13.65796722,1743.544791,114631418.2,1275739,14633584118,16.07786502
1866,eth,2021-02-09T00:00:00.000000000Z,602870,2.0944617,2.03018E+11,361.1466038,22.66808648,1770.832821,114645625.3,1327544,8956125883,16.1164184
1867,eth,2021-02-10T00:00:00.000000000Z,615258,2.067545539,2.0045E+11,363.3035594,22.51563428,1748.211806,114659921.4,1320357,8902695156,16.15924808
1868,eth,2021-02-11T00:00:00.000000000Z,612147,2.091262722,2.0476E+11,369.0978787,27.94212732,1785.583089,114674176.2,1270521,7328012913,16.17509077
1869,eth,2021-02-12T00:00:00.000000000Z,594586,2.121022853,2.11767E+11,377.5389341,22.02547815,1846.454201,114688470.1,1290300,9614638366,16.21096579
1870,eth,2021-02-13T00:00:00.000000000Z,563728,2.088127998,2.08691E+11,370.9207678,33.32798097,1819.412803,114702577.1,1252364,6261745571,16.23128833
1871,eth,2021-02-14T00:00:00.000000000Z,555362,2.073822504,2.07817E+11,381.125086,29.65387329,1811.566679,114716934.9,1206665,7008102273,16.26177141
1872,eth,2021-02-15T00:00:00.000000000Z,570428,2.048493156,2.05085E+11,380.1081987,25.3130561,1787.530622,114731166.6,1210500,8101964172,16.30087197
1873,eth,2021-02-16T00:00:00.000000000Z,569471,2.027981495,2.04318E+11,380.6422144,19.20024241,1780.619896,114745361.9,1217916,10641421599,16.35431339
1874,eth,2021-02-17T00:00:00.000000000Z,583485,2.061527033,2.11759E+11,386.3733127,24.07219566,1845.239942,114759704.8,1258503,8796837396,16.38303333
1875,eth,2021-02-18T00:00:00.000000000Z,601008,2.107655032,2.2179E+11,377.5654918,20.00117911,1932.411527,114773889.7,1298425,11088865619,16.42762487
1876,eth,2021-02-19T00:00:00.000000000Z,628239,2.111572487,2.25103E+11,390.9955527,24.86713743,1961.02429,114788329.2,1323618,9052216097,16.45969769
1877,eth,2021-02-20T00:00:00.000000000Z,643508,2.059379145,2.19595E+11,385.6364768,22.53646844,1912.802535,114802591,1337507,9743970655,16.50348807
1878,eth,2021-02-21T00:00:00.000000000Z,604275,2.070798091,2.22042E+11,376.4433211,34.02340026,1933.883847,114816871,1233518,6526169950,16.53536216
1879,eth,2021-02-22T00:00:00.000000000Z,621854,1.940122245,2.0339E+11,393.7921953,15.32578383,1771.208598,114831134.3,1312178,13271092340,16.62216688
1880,eth,2021-02-23T00:00:00.000000000Z,627532,1.782669025,1.79509E+11,389.5195393,10.40305361,1563.045624,114845464.6,1302882,17255385546,16.73979577
1881,eth,2021-02-24T00:00:00.000000000Z,623761,1.829665663,1.85678E+11,397.8084951,19.28928381,1616.563837,114859706.2,1285208,9625968970,16.79117799
1882,eth,2021-02-25T00:00:00.000000000Z,617442,1.727431704,1.7133E+11,396.0457782,22.2151104,1491.463857,114874015.1,1232758,7712338066,16.82318363
1883,eth,2021-02-26T00:00:00.000000000Z,605207,1.686366994,1.65704E+11,398.2702616,17.78439016,1442.303123,114888395.9,1236241,9317378366,16.87238796
1884,eth,2021-02-27T00:00:00.000000000Z,566703,1.698561918,1.67072E+11,400.6426087,29.87192461,1454.032169,114902690.8,1202432,5592950935,16.89887946
1885,eth,2021-02-28T00:00:00.000000000Z,581312,1.672656495,1.63801E+11,399.7877838,17.54500648,1425.385867,114916939.6,1179859,9336045655,16.97701185
1886,eth,2021-03-01T00:00:00.000000000Z,579328,1.78968581,1.79665E+11,402.1935434,21.11065229,1563.23598,114931200.2,1185925,8510612790,17.03050969
1887,eth,2021-03-02T00:00:00.000000000Z,595815,1.723965181,1.71255E+11,404.5098115,24.06040946,1489.878894,114945642,1240182,7117712864,17.07768001
1888,eth,2021-03-03T00:00:00.000000000Z,559290,1.802159024,1.82104E+11,390.2192262,30.18313557,1584.067005,114959799,1235048,6033303732,17.11174004
1889,eth,2021-03-04T00:00:00.000000000Z,598759,1.745600749,1.76833E+11,393.3513665,29.98315493,1538.022776,114974202.2,1234903,5897742988,17.14190263
1890,eth,2021-03-05T00:00:00.000000000Z,523336,1.738213958,1.76029E+11,406.7887091,29.64551093,1530.840292,114988573.5,1208640,5937800900,17.1702323
1891,eth,2021-03-06T00:00:00.000000000Z,540482,1.840394578,1.90886E+11,419.1928141,32.62527336,1659.838346,115003021.2,1160519,5850875865,17.18775047
1892,eth,2021-03-07T00:00:00.000000000Z,499681,1.8848905,1.97733E+11,413.7188106,18.50938829,1719.160637,115017308.3,1180104,10682861359,17.24731381
1893,eth,2021-03-08T00:00:00.000000000Z,533766,1.959373778,2.10062E+11,414.6953438,25.20775588,1826.125047,115031662.3,1216417,8333236835,17.27749384
1894,eth,2021-03-09T00:00:00.000000000Z,574924,1.978425457,2.14219E+11,408.2039879,27.36392831,1862.028637,115045930.5,1275347,7828511126,17.28585072
1895,eth,2021-03-10T00:00:00.000000000Z,582839,1.923528992,2.07503E+11,413.1959193,29.13207923,1803.424491,115060314.1,1256065,7122821089,17.3020567
1896,eth,2021-03-11T00:00:00.000000000Z,623451,1.927074748,2.10323E+11,410.0418448,29.16232365,1827.713461,115074470.6,1284767,7212153651,17.31687757
1897,eth,2021-03-12T00:00:00.000000000Z,592344,1.878323316,2.03535E+11,406.0197345,20.03493977,1768.503645,115088800.1,1325679,10159000469,17.26762338
1898,eth,2021-03-13T00:00:00.000000000Z,591289,1.998190977,2.21828E+11,416.5616791,38.09236463,1927.207566,115103187.8,1293352,5823417279,17.20405492
1899,eth,2021-03-14T00:00:00.000000000Z,586582,1.947398908,2.15748E+11,424.3435589,50.40371229,1874.149062,115117661.9,1277890,4280392223,17.19762783
1900,eth,2021-03-15T00:00:00.000000000Z,592456,1.858746008,2.06881E+11,419.3973666,23.62617672,1796.90511,115131919.4,1321388,8756437262,17.21067366
1901,eth,2021-03-16T00:00:00.000000000Z,587909,1.853187947,2.06912E+11,428.0423862,28.488307,1796.951728,115146303.2,1308992,7263062302,17.18248951
1902,eth,2021-03-17T00:00:00.000000000Z,568872,1.865802697,2.09462E+11,430.274624,31.94492061,1818.8674,115160665,1272298,6556972919,17.18395603
1903,eth,2021-03-18T00:00:00.000000000Z,593537,1.828030901,2.05201E+11,425.9295893,33.52056944,1781.645207,115175023.1,1299760,6121645048,17.19138081
1904,eth,2021-03-19T00:00:00.000000000Z,594703,1.846972929,2.08536E+11,433.0887861,33.40085156,1810.373835,115189375.6,1291231,6243428593,17.19039763
1905,eth,2021-03-20T00:00:00.000000000Z,578797,1.845869106,2.08835E+11,443.4154464,47.90116599,1812.744969,115203794.9,1262309,4359708063,17.17765462
1906,eth,2021-03-21T00:00:00.000000000Z,586231,1.823971783,2.05632E+11,437.1255125,42.52075241,1784.725639,115217988.3,1206064,4836050309,17.19341045
1907,eth,2021-03-22T00:00:00.000000000Z,569907,1.752680615,1.94641E+11,433.8315534,32.7820623,1689.113768,115232329.2,1307460,5937409062,17.21471759
1908,eth,2021-03-23T00:00:00.000000000Z,600962,1.738501479,1.92664E+11,438.2575176,28.47435587,1671.752135,115246709.6,1298959,6766226203,17.23979958
1909,eth,2021-03-24T00:00:00.000000000Z,598323,1.676438932,1.82906E+11,435.960845,34.44030421,1586.882413,115261059.4,1309468,5310805243,17.22850241
1910,eth,2021-03-25T00:00:00.000000000Z,631921,1.668736436,1.83165E+11,446.9937799,22.27127928,1588.932124,115275438.1,1349663,8224262483,17.25955883
1911,eth,2021-03-26T00:00:00.000000000Z,583327,1.744551023,1.95493E+11,457.8712416,27.94471688,1695.669078,115289865.1,1265836,6995721595,17.28772136
1912,eth,2021-03-27T00:00:00.000000000Z,585373,1.759264297,1.98106E+11,453.0529908,44.40519206,1718.119092,115304197.2,1230764,4461332861,17.29922341
1913,eth,2021-03-28T00:00:00.000000000Z,572638,1.732416537,1.9433E+11,456.8606684,53.33798755,1685.162509,115318544.7,1211918,3643378706,17.30245012
1914,eth,2021-03-29T00:00:00.000000000Z,576264,1.820408887,2.08884E+11,465.3606906,26.12773136,1811.143223,115332952,1269901,7994742883,17.34047026
1915,eth,2021-03-30T00:00:00.000000000Z,575013,1.833822182,2.1234E+11,464.7329716,28.73586286,1840.873997,115347368.9,1300973,7389371705,17.36428241
1916,eth,2021-03-31T00:00:00.000000000Z,604978,1.878852114,2.21134E+11,460.9491981,23.91792763,1916.880019,115361643.3,1354603,9245551386,17.39717921
1917,eth,2021-04-01T00:00:00.000000000Z,650309,1.895303305,2.27434E+11,468.3994563,30.00911876,1971.240783,115376005.8,1368006,7578825947,17.42389591
1918,eth,2021-04-02T00:00:00.000000000Z,658067,1.977185671,2.46251E+11,469.7783564,15.26157931,2134.06884,115390271.9,1358619,16135340831,17.49480474
1919,eth,2021-04-03T00:00:00.000000000Z,599988,1.894121151,2.33712E+11,472.5146217,20.04665531,2025.148878,115404692,1293333,11658387849,17.54757307
1920,eth,2021-04-04T00:00:00.000000000Z,598827,1.892528467,2.39771E+11,483.4236387,38.9677714,2077.395582,115419176.5,1197875,6153066464,17.57134615
1921,eth,2021-04-05T00:00:00.000000000Z,615638,1.886918924,2.42356E+11,492.8833312,18.52495393,2099.527289,115433551.7,1296946,13082671770,17.63887649
1922,eth,2021-04-06T00:00:00.000000000Z,618991,1.895284245,2.44392E+11,485.3198661,20.04743388,2116.901262,115447900,1335799,12190677701,17.68400499
1923,eth,2021-04-07T00:00:00.000000000Z,613188,1.80799562,2.29239E+11,498.8847079,6.287851254,1985.397891,115462290.2,1312638,36457380776,17.94516064
1924,eth,2021-04-08T00:00:00.000000000Z,623895,1.863475753,2.40024E+11,495.2382824,31.48571972,2078.550036,115476601.7,1284449,7623262127,17.96865962
1925,eth,2021-04-09T00:00:00.000000000Z,604995,1.849721689,2.3861E+11,491.754257,33.27296982,2066.053604,115490833.4,1300882,7171294116,17.98962842
1926,eth,2021-04-10T00:00:00.000000000Z,686485,1.889747124,2.46048E+11,498.2473529,31.29474695,2130.18779,115505305,1315016,7862277682,18.00199719
1927,eth,2021-04-11T00:00:00.000000000Z,648054,1.886739423,2.47717E+11,489.6763015,46.34328889,2144.372116,115519737.7,1256904,5345268116,18.01889548
1928,eth,2021-04-12T00:00:00.000000000Z,647932,1.881348524,2.4757E+11,516.4257656,32.92410746,2142.8289,115534153.9,1347983,7519411852,18.04590509
1929,eth,2021-04-13T00:00:00.000000000Z,639676,1.96292914,2.65518E+11,512.9115789,24.61096557,2297.891691,115548485.9,1350467,10788601725,18.07683282
1930,eth,2021-04-14T00:00:00.000000000Z,660252,2.015361964,2.80852E+11,511.0427205,23.46904108,2430.298929,115562784.5,1386341,11966918904,18.11633294
1931,eth,2021-04-15T00:00:00.000000000Z,603416,2.040384957,2.91206E+11,513.492664,34.96594595,2519.582255,115577125,1197340,8328276706,18.13868323
1932,eth,2021-04-16T00:00:00.000000000Z,679754,1.966458268,2.80697E+11,491.6060311,25.20886091,2428.352847,115591384.9,1426977,11134841416,18.15953444
1933,eth,2021-04-17T00:00:00.000000000Z,690473,1.908887491,2.70767E+11,499.8097328,34.72730278,2342.160614,115605699,1453000,7796952062,18.17804441
1934,eth,2021-04-18T00:00:00.000000000Z,671585,1.843047288,2.59392E+11,507.6273089,17.25257574,2243.482545,115620104.1,1396766,15034954158,18.24015149
1935,eth,2021-04-19T00:00:00.000000000Z,714303,1.799791047,2.50767E+11,488.5113425,26.80818814,2168.625082,115634290.5,1476842,9354135439,18.27062261
1936,eth,2021-04-20T00:00:00.000000000Z,765455,1.889135972,2.69289E+11,507.709834,30.22872003,2328.505109,115648864.4,1555560,8908381544,18.28551967
1937,eth,2021-04-21T00:00:00.000000000Z,769061,1.905617002,2.73428E+11,517.4278548,26.65640254,2363.995234,115663319.4,1565355,10257480743,18.30879372
1938,eth,2021-04-22T00:00:00.000000000Z,765287,1.922964605,2.79906E+11,513.7391341,18.02237879,2419.705227,115677594.7,1577266,15531006409,18.35686956
1939,eth,2021-04-23T00:00:00.000000000Z,752702,1.882020145,2.727E+11,514.7303511,18.37898652,2357.125066,115691928.9,1537100,14837616064,18.40795347
1940,eth,2021-04-24T00:00:00.000000000Z,896808,1.807632527,2.58787E+11,517.1174137,40.25237178,2236.586527,115706336.8,1389103,6429117652,18.40707649
1941,eth,2021-04-25T00:00:00.000000000Z,901911,1.843605326,2.66223E+11,534.1945186,32.61776502,2300.556549,115721254.9,1389350,8161910869,18.44036702
1942,eth,2021-04-26T00:00:00.000000000Z,746503,1.96602265,2.92355E+11,537.0875336,22.96956481,2526.058879,115735622.8,1448466,12727929328,18.49394087
1943,eth,2021-04-27T00:00:00.000000000Z,763975,2.014334892,3.06315E+11,533.7641691,22.44241966,2646.349339,115749991.9,1448293,13648925532,18.54678805
1944,eth,2021-04-28T00:00:00.000000000Z,733611,2.038001405,3.17221E+11,545.7514493,22.4983527,2740.230643,115764423.3,1517604,14099753183,18.59662584
1945,eth,2021-04-29T00:00:00.000000000Z,732180,2.03066069,3.19608E+11,544.5864343,23.97907964,2760.50726,115778785.4,1530717,13328625724,18.62801501
1946,eth,2021-04-30T00:00:00.000000000Z,718364,2.025950275,3.2078E+11,542.4182538,22.07911411,2770.290058,115793084.3,1441230,14528682109,18.66476632
1947,eth,2021-05-01T00:00:00.000000000Z,805198,2.084916409,3.41553E+11,545.6777094,28.39458062,2949.318641,115807527.4,1427568,12028820005,18.70383363
1948,eth,2021-05-02T00:00:00.000000000Z,769732,2.078005553,3.41961E+11,544.0345373,36.88059227,2952.476797,115821855.2,1417458,9272121704,18.74314655
1949,eth,2021-05-03T00:00:00.000000000Z,770330,2.260814951,3.97394E+11,547.7641023,18.89993895,3430.648274,115836301.6,1488804,21026184740,18.80994299
1950,eth,2021-05-04T00:00:00.000000000Z,783365,2.155283907,3.79399E+11,563.2095166,17.1374679,3274.891528,115850730.6,1536119,22138543357,18.87237892
1951,eth,2021-05-05T00:00:00.000000000Z,787175,2.24467636,4.08532E+11,557.7984839,22.5552464,3525.9241,115865209.5,1518877,18112501507,18.92065483
1952,eth,2021-05-06T00:00:00.000000000Z,771566,2.196987956,4.05641E+11,570.105667,23.79677547,3500.543104,115879579.1,1532197,17046068360,18.95720967
1953,eth,2021-05-07T00:00:00.000000000Z,753949,2.163128014,4.03616E+11,553.8924121,20.98848956,3482.632393,115893926.5,1527890,19230347259,18.99363428
1954,eth,2021-05-08T00:00:00.000000000Z,843892,2.302177567,4.50509E+11,567.8605115,4.139410879,3886.766996,115908314.8,1710882,1.08834E+11,19.33059382
1955,eth,2021-05-09T00:00:00.000000000Z,890713,2.292554352,4.53963E+11,576.3978378,27.0619073,3916.081413,115922686.8,1716600,16774969850,19.36754789
1956,eth,2021-05-10T00:00:00.000000000Z,853624,2.264216439,4.58449E+11,575.9084562,18.47592756,3954.283158,115937200.5,1716489,24813288415,19.40069609
1957,eth,2021-05-11T00:00:00.000000000Z,864611,2.269929669,4.81868E+11,575.6988896,19.10132456,4155.771998,115951586,1716051,25226960176,19.4403058
1958,eth,2021-05-12T00:00:00.000000000Z,838260,2.170673682,4.61023E+11,576.5292933,19.44622423,3975.502271,115965952.7,1624077,23707579581,19.48045989
1959,eth,2021-05-13T00:00:00.000000000Z,878849,2.044984191,4.27639E+11,589.0111085,15.53000905,3687.15909,115980541,1588560,27536281820,19.5370953
1960,eth,2021-05-14T00:00:00.000000000Z,805755,2.187403736,4.74038E+11,591.2571748,27.74379892,4086.709764,115994948.5,1531689,17086257367,19.55737516
1961,eth,2021-05-15T00:00:00.000000000Z,768273,2.024650208,4.26056E+11,583.0893583,34.96534532,3672.601744,116009417.2,1472680,12185104541,19.57525544
1962,eth,2021-05-16T00:00:00.000000000Z,745201,1.98250607,4.13723E+11,601.3371244,26.99254418,3565.843001,116023820.1,1425115,15327296461,19.61687683
1963,eth,2021-05-17T00:00:00.000000000Z,726562,1.870889189,3.80609E+11,583.5657736,18.85534913,3280.030278,116038195.8,1446627,20185719869,19.67279336
1964,eth,2021-05-18T00:00:00.000000000Z,687604,1.925527812,3.90893E+11,598.8624667,27.17112302,3368.239629,116052641.8,1425053,14386343432,19.69772214
1965,eth,2021-05-19T00:00:00.000000000Z,793161,1.585281525,2.94315E+11,601.0411736,8.163600102,2535.736236,116067043.5,1461174,36052158885,19.85243747
1966,eth,2021-05-20T00:00:00.000000000Z,764071,1.697174144,3.22466E+11,610.9794929,11.28288505,2777.925183,116081539.1,1459146,28580086508,19.95397144
1967,eth,2021-05-21T00:00:00.000000000Z,697499,1.53598709,2.80254E+11,592.2838992,14.71535898,2413.984384,116095876.6,1367394,19044974275,20.03063502
1968,eth,2021-05-22T00:00:00.000000000Z,686947,1.493601465,2.69474E+11,591.8102957,21.62139512,2320.842202,116110341.9,1283663,12463292959,20.07410932
1969,eth,2021-05-23T00:00:00.000000000Z,751221,1.387752879,2.44512E+11,585.791697,11.70807222,2105.59848,116124754.5,1264253,20884062028,20.17978574
1970,eth,2021-05-24T00:00:00.000000000Z,693847,1.64392374,3.05001E+11,581.8027121,13.6290614,2626.168464,116139224.9,1312739,22378736209,20.29154988
1971,eth,2021-05-25T00:00:00.000000000Z,652514,1.675783175,3.13218E+11,579.4426865,16.3565966,2696.58638,116153503.3,1289446,19149335431,20.38802493
1972,eth,2021-05-26T00:00:00.000000000Z,685336,1.747535279,3.33253E+11,579.3663238,18.32397958,2868.719532,116167859.2,1326432,18186715675,20.46165409
1973,eth,2021-05-27T00:00:00.000000000Z,720290,1.701837994,3.187E+11,573.5019441,20.248016,2743.10335,116182209.1,1291385,15739804191,20.52727531
1974,eth,2021-05-28T00:00:00.000000000Z,644047,1.545701576,2.8065E+11,571.2464144,19.24403392,2415.303002,116196674.7,1305078,14583749869,20.60632669
1975,eth,2021-05-29T00:00:00.000000000Z,794192,1.484223851,2.65991E+11,567.5436122,20.85555107,2288.858132,116211179.7,1293425,12753961891,20.67741827
1976,eth,2021-05-30T00:00:00.000000000Z,734624,1.545386329,2.77978E+11,574.0444102,25.12950385,2391.712091,116225597,1280282,11061824668,20.73723183
1977,eth,2021-05-31T00:00:00.000000000Z,733140,1.695542442,3.13757E+11,569.667495,30.76096919,2699.214458,116239971.8,1297889,10199828572,20.78425524
1978,eth,2021-06-01T00:00:00.000000000Z,677920,1.659087663,3.05308E+11,560.1597421,24.48690116,2626.201548,116254412,1274354,12468197377,20.83801001
1979,eth,2021-06-02T00:00:00.000000000Z,648077,1.698710446,3.15456E+11,570.4727962,29.25454453,2713.159868,116268962.5,1314178,10783154820,20.86490482
1980,eth,2021-06-03T00:00:00.000000000Z,683741,1.764975203,3.32408E+11,569.889071,30.76124922,2858.600998,116283321.6,1337711,10806050713,20.90400309
1981,eth,2021-06-04T00:00:00.000000000Z,711636,1.679521006,3.12757E+11,584.2711137,28.83350955,2689.277425,116297921.3,1301803,10847010281,20.95451313
1982,eth,2021-06-05T00:00:00.000000000Z,826004,1.637343733,3.0299E+11,585.2283072,40.51884081,2604.970538,116312277.7,1176676,7477757275,20.99647673
1983,eth,2021-06-06T00:00:00.000000000Z,801579,1.686998615,3.14792E+11,591.3027198,55.11263483,2706.098541,116326866.6,1134526,5711793041,21.03193625
1984,eth,2021-06-07T00:00:00.000000000Z,655320,1.6375981,3.02506E+11,587.5813709,31.0454447,2600.159112,116341274.1,1225549,9743968140,21.0879226
1985,eth,2021-06-08T00:00:00.000000000Z,614894,1.60262549,2.93107E+11,591.8099073,20.78299062,2519.057635,116355745.6,1221063,14103207511,21.15985474
1986,eth,2021-06-09T00:00:00.000000000Z,626011,1.645994847,3.03218E+11,580.1149462,24.35230506,2605.631105,116370159.5,1194275,12451293894,21.2141468
1987,eth,2021-06-10T00:00:00.000000000Z,653958,1.585934436,2.88794E+11,568.3639464,33.11822148,2481.380757,116384533.7,1188556,8720104203,21.25614111
1988,eth,2021-06-11T00:00:00.000000000Z,612641,1.518711097,2.72959E+11,568.9893852,31.53505686,2345.03142,116398989.1,1183286,8655741067,21.29730709
1989,eth,2021-06-12T00:00:00.000000000Z,689502,1.536835511,2.77162E+11,558.3008857,44.58593197,2380.840334,116413392.4,1131777,6216348694,21.33541008
1990,eth,2021-06-13T00:00:00.000000000Z,668513,1.600595655,2.91611E+11,553.9902615,51.80886081,2504.646392,116427838,1124736,5628584762,21.37708631
1991,eth,2021-06-14T00:00:00.000000000Z,632306,1.632897109,3.00077E+11,546.0858312,36.55044783,2577.044739,116442357.4,1188556,8209944944,21.41463369
1992,eth,2021-06-15T00:00:00.000000000Z,624917,1.620631092,2.97284E+11,567.1053191,34.02112939,2552.741036,116456950.5,1224101,8738229503,21.44812364
1993,eth,2021-06-16T00:00:00.000000000Z,587775,1.525072975,2.74989E+11,549.9470316,25.9680987,2360.999387,116471300.7,1201109,10589480303,21.50356516
1994,eth,2021-06-17T00:00:00.000000000Z,584095,1.530180702,2.75884E+11,548.3471239,19.00597212,2368.388596,116485824.1,1218956,14515632017,21.58889357
1995,eth,2021-06-18T00:00:00.000000000Z,575623,1.459980706,2.59163E+11,556.4192726,14.91272338,2224.57532,116500155.3,1170182,17378674818,21.71548595
1996,eth,2021-06-19T00:00:00.000000000Z,577194,1.433648012,2.53391E+11,533.7868289,38.05364746,2174.754703,116514637.1,1050189,6658777062,21.75072356
1997,eth,2021-06-20T00:00:00.000000000Z,640273,1.470586241,2.61336E+11,525.1127132,42.73191846,2242.663456,116529123.2,1057288,6115700293,21.79487469
1998,eth,2021-06-21T00:00:00.000000000Z,642471,1.288114098,2.21478E+11,499.6580036,18.70813942,1900.393078,116543361.8,1209567,11838601003,21.86319009
1999,eth,2021-06-22T00:00:00.000000000Z,664525,1.27928268,2.17686E+11,489.1482316,14.11672866,1867.6238,116557894,1297644,15420449169,21.94370898
2000,eth,2021-06-23T00:00:00.000000000Z,627659,1.339838925,2.28728E+11,474.12821,31.28128947,1962.110044,116572353.4,1201974,7311967931,21.97329195
2001,eth,2021-06-24T00:00:00.000000000Z,655167,1.354816654,2.31619E+11,473.4983837,27.79283798,1986.665408,116586731.8,1207012,8333759490,21.99771121
2002,eth,2021-06-25T00:00:00.000000000Z,630078,1.262001562,2.11963E+11,460.7615788,26.31612495,1817.846982,116600966.6,1227331,8054480499,22.01498046
2003,eth,2021-06-26T00:00:00.000000000Z,681695,1.253542312,2.10138E+11,455.393707,37.27266412,1801.976275,116615438.3,1150460,5637865126,22.04709157
2004,eth,2021-06-27T00:00:00.000000000Z,707381,1.347391656,2.29122E+11,457.5487746,44.70461303,1964.521919,116629931.5,1104703,5125244161,22.06472166
